
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:51
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:51
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:52
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:52
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:53
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:53
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:54
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:54
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:55
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:55
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:56
 LIDER_SISTEMAS,2023:54:04/04/23:,07:54:56
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:57
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:57
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:58
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:59
 LIDER _SISTEMAS,2023:54:04/04/23:,07:54:59
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:00
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:00
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:01
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:01
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:02
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:02
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:03
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:03
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:04
 LIDER_SISTEMAS,2023:55:04/04/23:,07:55:05
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:05
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:06
 LIDER_SISTEMAS,2023:55:04/04/23:,07:55:06
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:07
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:07
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:08
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:08
 LIDER_SISTEMAS,2023:55:04/04/23:,07:55:09
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:09
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:10
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:10
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:11
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:11
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:12
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:12
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:13
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:13
 LIDER_SISTEMAS,2023:55:04/04/23:,07:55:14
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:14
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:15
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:15
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:16
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:16
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:17
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:17
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:18
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:18
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:19
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:19
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:20
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:20
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:21
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:21
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:26
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:31
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:32
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:32
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:33
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:34
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:37
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:38
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:38
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:39
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:44
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:44
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:45
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:45
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:47
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:47
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:49
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:50
 LIDER _SISTEMAS,2023:55:04/04/23:,07:55:50
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:01
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:02
 LIDER_SISTEMAS,2023:56:04/04/23:,07:56:10
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:11
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:12
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:12
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:13
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:14
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:16
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:17
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:18
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:18
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:19
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:19
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:20
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:20
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:21
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:22
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:22
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:23
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:23
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:24
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:24
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:25
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:25
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:26
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:28
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:29
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:29
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:30
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:30
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:31
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:31
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:32
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:32
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:34
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:35
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:36
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:36
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:37
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:37
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:38
 LIDER _SISTEMAS,2023:56:04/04/23:,07:56:38
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:31
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:32
 LIDER_SISTEMAS,2023:57:04/04/23:,07:57:32
 LIDER_SISTEMAS,2023:57:04/04/23:,07:57:33
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:33
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:34
 LIDER_SISTEMAS,2023:57:04/04/23:,07:57:34
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:35
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:35
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:37
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:38
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:38
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:39
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:39
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:40
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:40
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:41
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:42
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:42
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:43
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:43
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:44
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:44
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:45
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:45
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:45
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:46
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:46
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:47
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:47
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:48
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:48
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:49
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:49
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:50
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:50
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:51
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:51
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:52
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:52
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:53
 LIDER _SISTEMAS,2023:57:04/04/23:,07:57:53
 LIDER_SISTEMAS,2023:57:04/04/23:,07:57:56
 LIDER_SISTEMAS,2023:58:04/04/23:,07:58:07
 LIDER_SISTEMAS,2023:58:04/04/23:,07:58:08
 LIDER_SISTEMAS,2023:58:04/04/23:,07:58:08
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:09
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:09
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:10
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:34
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:34
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:35
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:35
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:36
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:36
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:37
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:37
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:38
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:38
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:39
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:39
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:40
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:41
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:41
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:42
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:42
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:43
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:43
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:44
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:44
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:45
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:45
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:46
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:46
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:47
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:47
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:48
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:48
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:49
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:49
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:50
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:50
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:51
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:51
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:52
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:52
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:53
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:53
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:54
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:54
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:55
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:55
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:56
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:59
 LIDER _SISTEMAS,2023:58:04/04/23:,07:58:59
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:00
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:00
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:01
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:01
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:02
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:03
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:04
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:04
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:09
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:10
 LIDER_SISTEMAS,2023:59:04/04/23:,07:59:10
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:11
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:11
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:12
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:15
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:15
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:16
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:16
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:17
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:17
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:18
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:18
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:19
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:19
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:20
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:20
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:21
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:21
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:22
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:22
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:23
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:24
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:24
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:25
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:25
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:26
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:26
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:30
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:30
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:31
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:31
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:32
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:32
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:33
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:43
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:43
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:45
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:46
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:46
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:47
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:47
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:48
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:48
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:49
 LIDER_SISTEMAS,2023:59:04/04/23:,07:59:49
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:52
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:53
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:53
 LIDER_SISTEMAS,2023:59:04/04/23:,07:59:54
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:54
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:55
 LIDER _SISTEMAS,2023:59:04/04/23:,07:59:55
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:17
 LIDER_SISTEMAS,2023:00:04/04/23:,08:00:17
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:18
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:18
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:19
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:19
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:20
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:21
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:21
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:22
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:22
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:23
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:23
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:24
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:24
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:25
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:25
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:26
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:26
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:27
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:28
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:28
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:29
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:29
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:30
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:30
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:31
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:31
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:32
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:32
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:33
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:33
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:34
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:34
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:35
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:35
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:36
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:36
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:37
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:37
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:38
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:38
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:39
 LIDER_SISTEMAS,2023:00:04/04/23:,08:00:39
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:40
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:41
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:41
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:42
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:43
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:43
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:44
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:45
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:45
 LIDER_SISTEMAS,2023:00:04/04/23:,08:00:46
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:46
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:47
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:47
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:48
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:48
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:49
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:49
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:50
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:50
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:51
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:51
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:52
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:52
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:53
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:53
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:54
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:55
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:55
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:56
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:56
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:57
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:57
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:58
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:58
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:59
 LIDER _SISTEMAS,2023:00:04/04/23:,08:00:59
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:00
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:00
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:01
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:01
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:02
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:02
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:03
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:03
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:04
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:04
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:05
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:05
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:06
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:06
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:07
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:07
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:08
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:08
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:09
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:09
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:10
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:10
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:11
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:12
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:12
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:12
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:13
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:13
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:14
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:15
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:15
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:16
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:16
 LIDER_SISTEMAS,2023:01:04/04/23:,08:01:17
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:17
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:18
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:18
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:19
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:19
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:20
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:20
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:21
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:21
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:22
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:22
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:23
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:23
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:24
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:24
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:25
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:25
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:26
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:26
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:27
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:27
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:28
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:28
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:29
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:29
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:30
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:30
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:31
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:31
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:32
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:32
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:33
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:34
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:34
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:35
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:35
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:36
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:36
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:37
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:37
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:38
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:38
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:39
 LIDER _SISTEMAS,2023:01:04/04/23:,08:01:39
